date,code,name,family_id,close,ret_1,ret_3,ret_5,ret_10,ret_20,ret_60,vol_5,vol_20,vol_60,ma_gap_5_20,ma_gap_20_60,drawdown_20,drawdown_60,amount_log,amount_z20,turnover_rate,amplitude,intraday_range,volume_chg_5,liquidity_shock_20,month_sin,month_cos,days_since_start,family_CSI_1000,family_CSI_2000,family_CSI_300,family_CSI_500,family_CSI_800,family_CSI_A50,family_CSI_A500,fwd_ret_5,is_trainable
2012-06-14,510300,沪深300ETF华泰柏瑞,CSI_300,1.694,-0.006451612903225823,0.005938242280284944,0.01864101022248943,-0.03200000000000003,,,0.015086062459561334,0.01663724126085159,0.01663724126085159,-0.013249475890985574,0.0,-0.039682539682539764,-0.039682539682539764,0.0,,,1.5835777126099653,0.015938606847697705,-0.5465406748626733,,1.2246467991473532e-16,-1.0,17,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.025974025974025983,True
2012-06-15,159919,沪深300ETF嘉实,CSI_300,1.879,0.003739316239316226,0.016774891774891776,0.02342047930283231,-0.024402907580477584,,,0.013082352608321511,0.01333572572377793,0.01333572572377793,-0.006059961726557428,0.0,-0.028940568475452233,-0.028940568475452233,0.0,,,1.7628205128205083,0.01756253326237356,-0.3375996486195094,,1.2246467991473532e-16,-1.0,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.04523682810005325,True
2012-06-15,510300,沪深300ETF华泰柏瑞,CSI_300,1.704,0.005903187721369552,0.021582733812949728,0.030229746070133068,-0.026285714285714357,,,0.01418200372327633,0.016097535093165957,0.016097535093165957,-0.00739610237144861,0.0,-0.03401360544217691,-0.03401360544217691,0.0,,,2.1841794569067248,0.021713615023474134,-0.23953978976335766,,1.2246467991473532e-16,-1.0,18,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06103286384976514,True
2012-06-18,159919,沪深300ETF嘉实,CSI_300,1.891,0.006386375731772143,0.004248539564524645,0.012854847348687803,0.017761033369214196,,,0.01137011978633153,0.012993182522313441,0.012993182522313441,-0.003832741040884713,0.0,-0.02273901808785528,-0.02273901808785528,0.0,,,1.0111761575305962,0.010047593865679485,-0.372302971248788,,1.2246467991473532e-16,-1.0,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.0523532522474881,True
2012-06-18,510300,沪深300ETF华泰柏瑞,CSI_300,1.712,0.0046948356807512415,0.004105571847507372,0.016627078384798155,0.020262216924910703,,,0.012492043343841826,0.01557466269146931,0.01557466269146931,-0.004415755886451822,0.0,-0.02947845804988669,-0.02947845804988669,0.0,,,1.1737089201877946,0.011682242990654216,-0.413957521550816,,1.2246467991473532e-16,-1.0,21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06542056074766345,True
2012-06-19,159919,沪深300ETF嘉实,CSI_300,1.874,-0.008989952406134316,0.0010683760683760646,0.01406926406926412,0.007526881720430145,,,0.01104418658294926,0.012728627649733341,0.012728627649733341,-0.0008254385142106857,0.0,-0.031524547803617575,-0.031524547803617575,0.0,,,0.8461131676361604,0.00853788687299882,-0.20684299487344748,,1.2246467991473532e-16,-1.0,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.04749199573105667,True
2012-06-19,510300,沪深300ETF华泰柏瑞,CSI_300,1.693,-0.011098130841121434,-0.0005903187721368885,0.014988009592326268,0.007138607971445499,,,0.012916457462372138,0.015284536019132614,0.015284536019132614,-0.0010981042163059618,0.0,-0.040249433106575916,-0.040249433106575916,0.0,,,1.0514018691588796,0.01063201417601891,-0.33420532234534184,,1.2246467991473532e-16,-1.0,22,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06024808033077378,True
2012-06-20,159919,沪深300ETF嘉实,CSI_300,1.872,-0.0010672358591248265,-0.0037253858435337683,-0.005841741901221442,0.009164420485175295,,,0.00640676225087375,0.012324441074129458,0.012324441074129458,-0.001719096145325838,0.0,-0.032558139534883734,-0.032558139534883734,0.0,,,1.013874066168618,0.010149572649572598,-0.3031744717931386,,1.2246467991473532e-16,-1.0,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.054487179487179516,True
2012-06-20,510300,沪深300ETF华泰柏瑞,CSI_300,1.69,-0.0017720023626698334,-0.008215962441314506,-0.008797653958944385,0.00655151876116733,,,0.007238788734478074,0.014800303047997355,0.014800303047997355,-0.0024209599008123694,0.0,-0.04195011337868482,-0.04195011337868482,0.0,,,1.0041346721795703,0.01005917159763321,-0.3659964865374854,,1.2246467991473532e-16,-1.0,23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.06686390532544373,True
2012-06-21,159919,沪深300ETF嘉实,CSI_300,1.841,-0.016559829059829112,-0.026441036488630387,-0.016559829059829112,-0.0010851871947911151,,,0.009441420625004072,0.012500878611458942,0.012500878611458942,-0.003905199462124531,0.0,-0.048578811369509034,-0.048578811369509034,0.0,,,2.2435897435897454,0.022813688212927778,0.884007663655394,,1.2246467991473532e-16,-1.0,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.024443237370993964,True
2012-06-21,510300,沪深300ETF华泰柏瑞,CSI_300,1.65,-0.023668639053254448,-0.03621495327102808,-0.025974025974025983,-0.0078171978352376,,,0.012337114657460686,0.015314799840206386,0.015314799840206386,-0.0059692250534072455,0.0,-0.06462585034013613,-0.06462585034013613,0.0,,,2.7810650887573924,0.028484848484848443,0.17481937614467213,,1.2246467991473532e-16,-1.0,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.027272727272727226,True
2012-06-25,159919,沪深300ETF嘉实,CSI_300,1.794,-0.025529603476371454,-0.04268943436499473,-0.04523682810005325,-0.022875816993464082,,,0.012549229239428167,0.013299676139687728,0.013299676139687728,-0.010722859429181164,0.0,-0.0728682170542636,-0.0728682170542636,0.0,,,2.4443237370994106,0.025083612040133863,2.02086035280294,,1.2246467991473532e-16,-1.0,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0011148272017837968,True
2012-06-25,510300,沪深300ETF华泰柏瑞,CSI_300,1.6,-0.030303030303030165,-0.05493207324276428,-0.06103286384976514,-0.032648125755743496,,,0.014614881151833263,0.01620857599870307,0.01620857599870307,-0.015310186141184068,0.0,-0.09297052154195007,-0.09297052154195007,0.0,,,3.0909090909090873,0.03187499999999996,0.44824857102815896,,1.2246467991473532e-16,-1.0,28,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0031249999999998224,True
2012-06-26,159919,沪深300ETF嘉实,CSI_300,1.792,-0.0011148272017836858,-0.042735042735042805,-0.0523532522474881,-0.04017139796464919,-0.06128863279203767,,0.010509915553948056,0.012953190532170148,0.012953190532170148,-0.018221710860781837,-0.0010271880250497523,-0.07390180878552977,-0.07390180878552977,0.0,,,1.0590858416945446,0.010602678571428643,0.7561592196152607,,1.2246467991473532e-16,-1.0,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005022321428571397,True
2012-06-26,510300,沪深300ETF华泰柏瑞,CSI_300,1.6,0.0,-0.053254437869822424,-0.06542056074766345,-0.04988123515439424,-0.07192575406032475,,0.013334366378117963,0.015799080134505913,0.015799080134505913,-0.024959289415247943,-0.000992985717907624,-0.09297052154195007,-0.09297052154195007,0.0,,,1.4374999999999942,0.014374999999999943,0.40190574941438695,,1.2246467991473532e-16,-1.0,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.005624999999999991,True
2012-06-27,159919,沪深300ETF嘉实,CSI_300,1.785,-0.003906250000000111,-0.03041825095057038,-0.04749199573105667,-0.03409090909090917,-0.07751937984496127,,0.010947718702073311,0.012342624745812788,0.012626505143346388,-0.023829352819493277,-0.0029634499719970453,-0.07320872274143309,-0.07751937984496127,0.0,,,1.2834821428571377,0.012885154061624599,0.1599530035442671,,1.2246467991473532e-16,-1.0,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.010084033613445342,True
2012-06-27,510300,沪深300ETF华泰柏瑞,CSI_300,1.591,-0.005625000000000102,-0.035757575757575766,-0.06024808033077378,-0.04616306954436444,-0.09807256235827666,,0.01378437488465792,0.014485009171655338,0.015405342194731851,-0.03208142372477818,-0.0034456726880561783,-0.0939635535307517,-0.09807256235827666,0.0,,,1.4374999999999942,0.014456316781898121,0.4414188527743601,,1.2246467991473532e-16,-1.0,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.011313639220615901,True
2012-06-28,159919,沪深300ETF嘉实,CSI_300,1.77,-0.008403361344537785,-0.013377926421404673,-0.054487179487179516,-0.06001062134891133,-0.0809968847352025,,0.009959276156897021,0.012382243925169035,0.01237365295868029,-0.03072814093398457,-0.004901136867661138,-0.0809968847352025,-0.0852713178294574,0.0,,,1.3445378151260516,0.013559322033898317,0.03052944597275431,,1.2246467991473532e-16,-1.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0028248587570620654,True
2012-06-28,510300,沪深300ETF华泰柏瑞,CSI_300,1.577,-0.008799497171590231,-0.014375000000000027,-0.06686390532544373,-0.07507331378299131,-0.10193621867881553,,0.012766585061310166,0.014508444872278092,0.015073307653094493,-0.0404212667923286,-0.0059624485995810605,-0.09885714285714287,-0.10600907029478457,0.0,,,1.9484600879949805,0.019657577679137693,0.4216778884163206,,1.2246467991473532e-16,-1.0,31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0025364616360177283,True
2012-06-29,159919,沪深300ETF嘉实,CSI_300,1.796,0.014689265536723228,0.0022321428571427937,-0.024443237370993964,-0.040598290598290676,-0.06507027589796976,,0.014464589613306673,0.013079372114510117,0.012661241531090573,-0.03232093552054571,-0.006779736965922156,-0.06749740394600201,-0.07183462532299745,0.0,,,2.033898305084748,0.020044543429844117,-0.10208249100521516,,1.2246467991473532e-16,-1.0,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.007795100222717233,True
2012-06-29,510300,沪深300ETF华泰柏瑞,CSI_300,1.605,0.01775523145212432,0.0031249999999998224,-0.027272727272727226,-0.052538370720188854,-0.08285714285714285,,0.017299513825485544,0.015395323603323127,0.015405497956443082,-0.041649137568363415,-0.008402860548271773,-0.08285714285714285,-0.09013605442176875,0.0,,,2.5364616360177576,0.02492211838006233,0.10032188751401172,,1.2246467991473532e-16,-1.0,32,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.009968847352024968,True
2012-07-02,159919,沪深300ETF嘉实,CSI_300,1.796,0.0,0.006162464985994376,0.0011148272017837968,-0.044172432144757856,-0.06749740394600201,,0.008697308135055993,0.013030650384285204,0.012394064775167767,-0.028686297946321715,-0.00891684076762389,-0.050237969328397636,-0.07183462532299745,0.0,,,1.0579064587973344,0.010579064587973344,-0.580936976128025,,-0.4999999999999997,-0.8660254037844388,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.015590200445434355,True
2012-07-02,510300,沪深300ETF华泰柏瑞,CSI_300,1.605,0.0,0.00879949717159012,0.0031249999999998224,-0.05809859154929575,-0.08285714285714285,,0.010272551547958102,0.015395323603323127,0.015079235192508056,-0.03685147737904826,-0.011002459584019797,-0.0625,-0.09013605442176875,0.0,,,1.1838006230529536,0.011838006230529536,-0.19551877021493336,,-0.4999999999999997,-0.8660254037844388,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.02118380062305303,True
2012-07-03,159919,沪深300ETF嘉实,CSI_300,1.801,0.0027839643652560753,0.017514124293785294,0.005022321428571397,-0.04759386567953472,-0.030678148546824602,,0.008718767963757874,0.010697664588667097,0.012178439247533566,-0.026200516936471296,-0.009299191374663063,-0.04759386567953472,-0.0692506459948321,0.0,,,1.7260579064587926,0.017212659633536877,-0.4391703979715983,,-0.4999999999999997,-0.8660254037844388,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.023320377568017747,True
2012-07-03,510300,沪深300ETF华泰柏瑞,CSI_300,1.609,0.0024922118380061864,0.02029169308814205,0.005624999999999991,-0.06016355140186913,-0.04112038140643626,,0.010292591983277876,0.01274910335065111,0.0148005882030106,-0.03375272199370927,-0.011562341903141204,-0.06016355140186913,-0.08786848072562359,0.0,,,2.118380062305284,0.021131137352392672,-0.2069104767128671,,-0.4999999999999997,-0.8660254037844388,36,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.029832193909260396,True
2012-07-04,159919,沪深300ETF嘉实,CSI_300,1.803,0.001110494169905607,0.0038975501113585054,0.010084033613445342,-0.0378868729989329,-0.030645161290322687,,0.008286234092330105,0.010698099512117512,0.011950625963830246,-0.022726034116300697,-0.009807527032158814,-0.046536224219989486,-0.06821705426356595,0.0,,,1.1660188784008834,0.011647254575707104,0.05672805224285238,,-0.4999999999999997,-0.8660254037844388,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.01830282861896837,True
2012-07-04,510300,沪深300ETF华泰柏瑞,CSI_300,1.609,0.0,0.0024922118380061864,0.011313639220615901,-0.04961606615475489,-0.042831647828673436,,0.009652453317294873,0.012727249191860635,0.014510876468742544,-0.029461687681862414,-0.012325091473555871,-0.06016355140186913,-0.08786848072562359,0.0,,,1.2430080795525182,0.012430080795525182,-0.27106074890150145,,-0.4999999999999997,-0.8660254037844388,37,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.022995649471721502,True
2012-07-05,159919,沪深300ETF嘉实,CSI_300,1.775,-0.015529672767609526,-0.01169265033407585,0.0028248587570620654,-0.051816239316239465,-0.043126684636118684,,0.010771066187847636,0.011148984528853045,0.011999119709568988,-0.02004478671691523,-0.01047714638665831,-0.06134320465362253,-0.08268733850129206,0.0,,,1.5529672767609553,0.01577464788732396,0.886718012096219,,-0.4999999999999997,-0.8660254037844388,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.003943661971831158,True
2012-07-05,510300,沪深300ETF华泰柏瑞,CSI_300,1.581,-0.017402113113735296,-0.014953271028037451,0.0025364616360177283,-0.06449704142011836,-0.058368076235854716,,0.012476715551625554,0.01317405600808251,0.014513342671994178,-0.026083784276767608,-0.013377324535093105,-0.0765186915887851,-0.10374149659863952,0.0,,,1.6780609073958928,0.01707779886148002,0.23116765021032126,,-0.4999999999999997,-0.8660254037844388,38,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.008222643896268256,True
2012-07-06,159919,沪深300ETF嘉实,CSI_300,1.81,0.019718309859154903,0.0049972237645752315,0.007795100222717233,-0.016838674633351425,-0.017905588714053122,,0.012508985249381644,0.012110441020055804,0.012508839048778156,-0.017630176301763112,-0.010626095714125872,-0.042834479111581114,-0.06459948320413433,0.0,,,2.929577464788735,0.028729281767955826,0.30612556641682587,,-0.4999999999999997,-0.8660254037844388,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.009944751381215533,True
2012-07-06,510300,沪深300ETF华泰柏瑞,CSI_300,1.621,0.025300442757748343,0.007458048477315016,0.009968847352024968,-0.017575757575757578,-0.02525556223692127,,0.015227970924822224,0.014490651986602055,0.015219781519046304,-0.022890539388773834,-0.013698573410356851,-0.053154205607476634,-0.0810657596371882,0.0,,,3.7950664136622283,0.037014188772362636,-0.1085494122336137,,-0.4999999999999997,-0.8660254037844388,39,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.014188772362738966,True
2012-07-09,159919,沪深300ETF嘉实,CSI_300,1.768,-0.023204419889502836,-0.019412090959511907,-0.015590200445434355,-0.01449275362318847,-0.03703703703703709,,0.016820228504507005,0.013097689342055893,0.012909118920598688,-0.018867924528301883,-0.011022641100639108,-0.06504494976203068,-0.08630490956072356,0.0,,,2.320441988950278,0.023755656108597305,-0.1733137626783211,,-0.4999999999999997,-0.8660254037844388,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.006787330316742057,True
2012-07-09,510300,沪深300ETF华泰柏瑞,CSI_300,1.571,-0.03084515731030235,-0.023617153511497846,-0.02118380062305303,-0.018125000000000058,-0.05018137847642079,,0.02131256983664573,0.01592656597987699,0.015871052643650047,-0.024565900698831244,-0.014327825459212407,-0.08235981308411211,-0.10941043083900226,0.0,,,3.146206045650829,0.032463399108847824,-0.11469040748095549,,-0.4999999999999997,-0.8660254037844388,42,0.0,0.0,1.0,0.0,0.0,0.0,0.0,-0.008274984086569015,True
